Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jun-22,212,monthly,146.6,01/06/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jul-22,297,monthly,125.4,01/07/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jul-22,303,monthly,122.9,01/07/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jul-22,215,monthly,141.9,01/07/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jul-22,288,monthly,115.8,01/07/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jul-22,258,monthly,150.8,01/07/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Aug-22,289,monthly,129,01/08/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Aug-22,304,monthly,123.6,01/08/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Aug-22,249,monthly,143.2,01/08/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Aug-22,308,monthly,115.2,01/08/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Aug-22,255,monthly,154.6,01/08/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Sep-22,288,monthly,129.2,01/09/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Sep-22,298,monthly,124.7,01/09/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Sep-22,243,monthly,143.6,01/09/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Sep-22,318,monthly,118,01/09/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Sep-22,251,monthly,154.8,01/09/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Oct-22,258,monthly,129.2,01/10/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Oct-22,277,monthly,124.4,01/10/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Oct-22,220,monthly,143.2,01/10/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Oct-22,291,monthly,119.2,01/10/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Oct-22,252,monthly,155,01/10/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Nov-22,229,monthly,126.6,01/11/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Nov-22,258,monthly,125.4,01/11/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Nov-22,257,monthly,143.3,01/11/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Nov-22,241,monthly,121.1,01/11/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Nov-22,284,monthly,152.6,01/11/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Dec-22,208,monthly,124.9,01/12/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Dec-22,224,monthly,124,01/12/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Dec-22,194,monthly,142.1,01/12/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Dec-22,194,monthly,121.7,01/12/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Dec-22,214,monthly,152,01/12/2022
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jan-12,11,monthly,67.09,01/01/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jan-12,223,monthly,66.88,01/01/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jan-12,350,monthly,71.88,01/01/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Feb-12,17,monthly,65.15,01/02/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Feb-12,246,monthly,67.03,01/02/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Feb-12,359,monthly,70.73,01/02/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Mar-12,9,monthly,67.3,01/03/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Mar-12,257,monthly,65.79,01/03/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Mar-12,437,monthly,70.31,01/03/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Apr-12,12,monthly,66.9,01/04/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Apr-12,228,monthly,66.6,01/04/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Apr-12,374,monthly,69.49,01/04/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,May-12,12,monthly,73.19,01/05/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,May-12,304,monthly,68.09,01/05/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,May-12,449,monthly,72.73,01/05/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jun-12,21,monthly,69.23,01/06/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jun-12,278,monthly,72.16,01/06/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jun-12,506,monthly,74,01/06/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jul-12,16,monthly,69.29,01/07/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jul-12,337,monthly,72.89,01/07/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jul-12,528,monthly,76.2,01/07/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Aug-12,17,monthly,63.31,01/08/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Aug-12,272,monthly,75.74,01/08/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Aug-12,551,monthly,77.07,01/08/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Sep-12,15,monthly,67.12,01/09/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Sep-12,246,monthly,74.84,01/09/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Sep-12,396,monthly,77.6,01/09/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Oct-12,17,monthly,66.58,01/10/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Oct-12,284,monthly,75.36,01/10/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Oct-12,418,monthly,76.03,01/10/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Nov-12,22,monthly,66.54,01/11/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Nov-12,283,monthly,74.65,01/11/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Nov-12,486,monthly,75.02,01/11/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Dec-12,28,monthly,62.72,01/12/2012
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Dec-12,263,monthly,76.28,01/12/2012
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Dec-12,423,monthly,75.96,01/12/2012
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jan-13,16,monthly,59.39,01/01/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jan-13,257,monthly,75.41,01/01/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jan-13,405,monthly,77.54,01/01/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Feb-13,20,monthly,63.7,01/02/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Feb-13,285,monthly,75.08,01/02/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Feb-13,330,monthly,79.46,01/02/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Mar-13,18,monthly,67.36,01/03/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Mar-13,242,monthly,74.85,01/03/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Mar-13,378,monthly,78.48,01/03/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Apr-13,13,monthly,75.37,01/04/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Apr-13,262,monthly,79.02,01/04/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Apr-13,450,monthly,79.65,01/04/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,May-13,31,monthly,73.76,01/05/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,May-13,304,monthly,80.52,01/05/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,May-13,559,monthly,79.35,01/05/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jun-13,11,monthly,84.56,01/06/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jun-13,303,monthly,81.25,01/06/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jun-13,513,monthly,80.95,01/06/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jul-13,29,monthly,83.09,01/07/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jul-13,323,monthly,80.53,01/07/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jul-13,659,monthly,82.25,01/07/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Aug-13,94,monthly,82.41,01/08/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Aug-13,340,monthly,79.81,01/08/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Aug-13,610,monthly,84.4,01/08/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Sep-13,104,monthly,67.58,01/09/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Sep-13,348,monthly,83.37,01/09/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Sep-13,543,monthly,87.52,01/09/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Oct-13,54,monthly,67.3,01/10/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Oct-13,310,monthly,85.45,01/10/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Oct-13,551,monthly,86.87,01/10/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Nov-13,22,monthly,69.77,01/11/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Nov-13,340,monthly,87.54,01/11/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Nov-13,608,monthly,87.16,01/11/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Dec-13,21,monthly,78.53,01/12/2013
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Dec-13,321,monthly,87.82,01/12/2013
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Dec-13,659,monthly,87.4,01/12/2013
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jan-14,26,monthly,79.75,01/01/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jan-14,303,monthly,87.55,01/01/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jan-14,576,monthly,89.79,01/01/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Feb-14,17,monthly,82.73,01/02/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Feb-14,254,monthly,90.06,01/02/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Feb-14,448,monthly,91.84,01/02/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Mar-14,36,monthly,83.53,01/03/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Mar-14,264,monthly,89.86,01/03/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Mar-14,453,monthly,93.32,01/03/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Apr-14,19,monthly,84.89,01/04/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Apr-14,305,monthly,91.16,01/04/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Apr-14,592,monthly,95.57,01/04/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,May-14,22,monthly,87.11,01/05/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,May-14,338,monthly,91.76,01/05/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,May-14,589,monthly,97.92,01/05/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jun-14,21,monthly,88.98,01/06/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jun-14,421,monthly,94.54,01/06/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jun-14,474,monthly,100.5,01/06/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jul-14,15,monthly,92.42,01/07/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jul-14,319,monthly,96.42,01/07/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jul-14,525,monthly,101.84,01/07/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Aug-14,27,monthly,97.18,01/08/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Aug-14,280,monthly,97.24,01/08/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Aug-14,559,monthly,103.5,01/08/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Sep-14,18,monthly,96.18,01/09/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Sep-14,371,monthly,97.6,01/09/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Sep-14,486,monthly,103.04,01/09/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Oct-14,12,monthly,97.41,01/10/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Oct-14,288,monthly,97.87,01/10/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Oct-14,478,monthly,102.37,01/10/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Nov-14,39,monthly,97.33,01/11/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Nov-14,217,monthly,99.73,01/11/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Nov-14,428,monthly,100.03,01/11/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Dec-14,71,monthly,98.74,01/12/2014
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Dec-14,280,monthly,99.92,01/12/2014
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Dec-14,456,monthly,100.07,01/12/2014
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jan-15,37,monthly,100,01/01/2015
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Jan-15,222,monthly,100,01/01/2015
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Jan-15,403,monthly,100,01/01/2015
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Feb-15,39,monthly,97.05,01/02/2015
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Feb-15,199,monthly,100.29,01/02/2015
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Feb-15,357,monthly,101.16,01/02/2015
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Mar-15,35,monthly,97.9,01/03/2015
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Mar-15,243,monthly,98.94,01/03/2015
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Mar-15,365,monthly,101.34,01/03/2015
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Apr-15,21,monthly,93.04,01/04/2015
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,Apr-15,264,monthly,96.77,01/04/2015
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,Apr-15,491,monthly,101.39,01/04/2015
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,May-15,24,monthly,97.34,01/05/2015
City of Westminster,http://landregistry.data.gov.uk/id/region/city-of-westminster,E09000033,May-15,200,monthly,94.46,01/05/2015
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,May-15,470,monthly,100.42,01/05/2015
City of London,http://landregistry.data.gov.uk/id/region/city-of-london,E09000001,Jun-15,19,monthly,99.09,01/06/2015
